UNITID,PRGMOFR,CIPCODE1,XCIPTUI1,CIPTUIT1,XCIPSUP1,CIPSUPP1,XCIPLGT1,CIPLGTH1,PRGMSR1,XMTHCMP1,MTHCMP1,XWKCMP1,WKCMP1,XLNAYHR1,LNAYHR1,XLNAYWK1,LNAYWK1,XCHG1PY0,CHG1PY0,XCHG1PY1,CHG1PY1,XCHG1PY2,CHG1PY2,XCHG1PY3,CHG1PY3,XCHG4PY0,CHG4PY0,XCHG4PY1,CHG4PY1,XCHG4PY2,CHG4PY2,XCHG4PY3,CHG4PY3,XCHG5PY0,CHG5PY0,XCHG5PY1,CHG5PY1,XCHG5PY2,CHG5PY2,XCHG5PY3,CHG5PY3,XCHG6PY0,CHG6PY0,XCHG6PY1,CHG6PY1,XCHG6PY2,CHG6PY2,XCHG6PY3,CHG6PY3,XCHG7PY0,CHG7PY0,XCHG7PY1,CHG7PY1,XCHG7PY2,CHG7PY2,XCHG7PY3,CHG7PY3,XCHG8PY0,CHG8PY0,XCHG8PY1,CHG8PY1,XCHG8PY2,CHG8PY2,XCHG8PY3,CHG8PY3,XCHG9PY0,CHG9PY0,XCHG9PY1,CHG9PY1,XCHG9PY2,CHG9PY2,XCHG9PY3,CHG9PY3,CIPCODE2,XCIPTUI2,CIPTUIT2,XCIPSUP2,CIPSUPP2,XCIPLGT2,CIPLGTH2,PRGMSR2,XMTHCMP2,MTHCMP2,CIPCODE3,XCIPTUI3,CIPTUIT3,XCIPSUP3,CIPSUPP3,XCIPLGT3,CIPLGTH3,PRGMSR3,XMTHCMP3,MTHCMP3,CIPCODE4,XCIPTUI4,CIPTUIT4,XCIPSUP4,CIPSUPP4,XCIPLGT4,CIPLGTH4,PRGMSR4,XMTHCMP4,MTHCMP4,CIPCODE5,XCIPTUI5,CIPTUIT5,XCIPSUP5,CIPSUPP5,XCIPLGT5,CIPLGTH5,PRGMSR5,XMTHCMP5,MTHCMP5,CIPCODE6,XCIPTUI6,CIPTUIT6,XCIPSUP6,CIPSUPP6,XCIPLGT6,CIPLGTH6,PRGMSR6,XMTHCMP6,MTHCMP6 
418612,1,51.3901,A,.,A,.,R,1540,1,R,15,R,60,R,1000,R,35,R,10500,R,11400,R,11400,R,11400,R,1550,R,1500,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14490,R,14985,R,15480,R,15975,R,3495,R,3645,R,3720,R,3750,R,3750,R,3750,R,3750,R,3750,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
418658,5,49.0205,A,.,A,.,R,480,1,R,6,R,24,R,960,R,30,R,8990,R,9577,R,9427,R,9577,R,475,R,525,R,675,R,625,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6102,R,6162,R,6366,R,6366,R,3366,R,3396,R,1500,R,1500,R,2358,R,2382,R,1200,R,1200,49.0205,R,5200,R,375,R,172,1,R,1,49.0205,R,2660,R,325,R,62,1,R,1,48.0508,R,17469,R,1031,R,64,2,R,11,47.0201,R,16604,R,1391,R,64,2,R,14,-2,A,.,A,.,A,.,-2,A,.
418700,6,12.0401,A,.,A,.,R,1200,1,R,14,R,56,R,900,R,30,R,7896,R,7896,R,8329,R,8329,R,300,R,300,R,300,R,300,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4200,R,4200,R,4200,R,4200,R,1694,R,1694,R,1694,R,1694,R,3192,R,3192,R,3192,R,3192,12.0499,R,6325,R,300,R,900,1,R,10,12.0402,R,7033,R,300,R,1000,1,R,12,12.041,R,3222,R,300,R,600,1,R,8,12.0409,R,6354,R,300,R,900,1,R,10,46.0302,R,7046,R,300,R,1000,1,R,12
418755,3,51.0805,A,.,A,.,R,1240,1,R,15,R,60,R,900,R,41,R,8456,R,8456,R,8593,R,8705,R,550,R,600,R,675,R,725,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5025,R,5250,R,6000,R,6375,R,2760,R,2940,R,3375,R,3600,R,3780,R,4005,R,4125,R,4275,51.0714,R,4212,R,475,R,600,1,R,8,51.0705,R,7020,R,675,R,1000,1,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
418764,3,12.0401,A,.,A,.,R,1200,1,R,15,R,60,R,900,R,52,R,7700,R,7700,R,7700,R,7900,R,249,R,249,R,249,R,279,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4995,R,4995,R,4995,R,6000,R,1500,R,1500,R,1500,R,1800,R,2490,R,2490,R,2490,R,3000,12.0402,R,7900,R,279,R,1200,1,R,15,12.041,R,3800,R,249,R,600,1,R,9,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
418773,18,15.1301,A,.,A,.,R,42,2,R,14,R,56,R,32,R,32,R,8087,R,8087,R,8087,R,8087,R,275,R,275,R,275,R,275,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,28000,R,28000,R,28000,R,28000,R,1750,R,1750,R,1750,R,1750,R,2254,R,2254,R,2254,R,2254,51.3999,R,8087,R,275,R,36,2,R,12,51.0805,R,8087,R,275,R,36,2,R,12,12.0401,R,8087,R,275,R,36,2,R,12,12.0402,R,8087,R,275,R,36,2,R,12,51.0904,R,8087,R,275,R,36,2,R,12
418889,3,47.0607,A,.,A,.,R,1960,1,R,19,R,74,R,980,R,52,R,14170,R,15120,R,15730,R,16780,R,525,R,546,R,524,R,546,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18815,R,18815,R,19629,R,19629,R,9583,R,10379,R,10823,R,10823,R,6309,R,6827,R,7104,R,7104,47.0608,R,1122,R,328,R,88,2,R,1,47.0609,R,4650,R,546,R,62,2,R,24,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
418913,2,12.0401,A,.,A,.,R,1500,1,R,14,R,56,R,900,R,26,R,9500,R,9500,R,9500,R,9500,R,525,R,525,R,525,R,600,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10150,R,11480,R,12810,R,12950,R,5600,R,5936,R,6244,R,5600,R,5600,R,5936,R,6244,R,6440,12.0413,R,10000,R,525,R,750,1,R,7,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
418968,1,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,28,R,11275,R,13275,R,13275,R,13275,R,1375,R,1375,R,1375,R,1375,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7248,R,7248,R,7248,R,7248,R,2100,R,2100,R,2100,R,2100,R,2100,R,2100,R,2100,R,2100,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419095,5,51.3901,A,.,A,.,R,1100,1,R,10,R,40,R,1100,R,40,R,3485,R,3555,R,3470,R,3490,R,1000,R,1120,R,1275,R,1645,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4000,R,4000,R,4000,R,4000,R,1950,R,1950,R,1950,R,1950,R,1950,R,1950,R,1950,R,1950,51.0801,R,785,R,1205,R,1100,1,R,9,51.0601,R,775,R,970,R,1100,1,R,9,12.0401,R,685,R,1140,R,1100,1,R,9,51.0909,R,920,R,1260,R,1100,1,R,9,-2,A,.,A,.,A,.,-2,A,.
419147,1,12.0401,A,.,A,.,R,1000,1,R,12,R,48,R,1000,R,34,R,12500,R,12500,R,12500,R,12500,R,1400,R,1400,R,1400,R,1400,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9120,R,9756,R,10248,R,10488,R,6540,R,5376,R,5640,R,5664,R,6648,R,5472,R,5748,R,5760,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419156,4,12.0401,A,.,A,.,R,1600,1,R,12,R,48,R,900,R,26,R,16085,R,16085,R,16085,R,16500,R,1200,R,1200,R,1200,R,2500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11184,R,12732,R,12732,R,12660,R,2328,R,2784,R,3336,R,3984,R,2340,R,2784,R,4560,R,4716,12.0409,R,9725,R,1600,R,600,1,R,4,12.0413,R,6600,R,300,R,650,1,R,4,12.0499,R,5100,R,300,R,500,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419217,1,51.3901,A,.,A,.,R,1439,1,R,12,R,48,R,1439,R,48,R,6260,R,6365,R,6563,R,6664,R,1200,R,1125,R,1300,R,1300,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18900,R,21600,R,24000,R,24000,R,3000,R,3120,R,3600,R,3300,R,900,R,1200,R,1800,R,2040,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419226,23,43.0203,A,.,A,.,R,538,1,R,4,R,15,R,900,R,30,R,2209,R,2242,R,2415,R,2020,R,356,R,427,R,438,R,1453,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3814,R,3851,R,3979,R,3956,R,2104,R,2123,R,2194,R,2516,R,1384,R,1395,R,1440,R,1766,51.0801,R,4591,R,626,R,1300,1,R,12,51.3902,R,671,R,106,R,120,1,R,3,43.0203,R,501,R,119,R,80,1,R,1,51.0907,R,8649,R,1295,R,2700,1,R,24,51.3901,R,5993,R,1120,R,1350,1,R,12
419235,10,12.0401,A,.,A,.,R,1500,1,R,17,R,68,R,900,R,30,R,10045,R,11700,R,11700,R,12510,R,650,R,650,R,650,R,750,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7803,R,8194,R,8194,R,9656,R,1921,R,2040,R,2040,R,2363,R,1683,R,1785,R,1785,R,2108,12.0402,R,12510,R,750,R,1500,1,R,17,12.0413,R,6500,R,300,R,750,1,R,11,12.0409,R,10695,R,750,R,1000,1,R,15,12.0413,R,3000,R,300,R,250,1,R,4,12.041,R,5900,R,750,R,600,1,R,9
419244,5,50.0913,A,.,A,.,R,60,2,R,11,R,44,R,44,R,52,R,19700,R,20475,R,23520,R,23520,R,309,R,309,R,309,R,300,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11099,R,11429,R,11803,R,11803,R,2519,R,2596,R,2684,R,2673,R,2508,R,2596,R,2640,R,2684,50.0903,R,21784,R,300,R,55,2,R,11,50.0903,R,21784,R,300,R,56,2,R,12,50.0903,R,22562,R,300,R,58,2,R,12,50.0913,R,36855,R,300,R,94,2,R,18,-2,A,.,A,.,A,.,-2,A,.
419253,2,9.0701,A,.,A,.,R,50,2,R,13,R,50,R,39,R,50,R,15816,R,15816,R,16232,R,16232,R,42,R,42,R,42,R,42,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3750,R,3750,R,6588,R,6588,R,3125,R,3125,R,4950,R,4950,R,3125,R,3125,R,4950,R,4950,9.0701,R,16232,R,42,R,51,2,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419271,3,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,50,R,8630,R,8755,R,8860,R,9100,R,600,R,600,R,600,R,635,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11175,R,11488,R,11625,R,13238,R,6063,R,12963,R,12600,R,10825,R,4425,R,8675,R,8438,R,7225,12.0413,R,3700,R,300,R,600,1,R,6,12.041,R,2268,R,835,R,400,1,R,4,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419280,3,12.0401,A,.,A,.,R,1500,1,R,10,R,38,R,1040,R,38,R,11699,R,11699,R,11699,R,11699,R,751,R,751,R,751,R,751,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4380,R,4380,R,4380,R,4380,R,2157,R,2157,R,2157,R,2157,R,2157,R,2157,R,2157,R,2157,12.041,R,3220,R,345,R,400,1,R,5,12.0499,R,886,R,215,R,600,1,R,4,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419314,1,12.0401,A,.,A,.,R,1000,1,R,9,R,36,R,900,R,32,R,9600,R,9600,R,9600,R,10100,R,1000,R,1000,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3735,R,3735,R,3735,R,3735,R,1863,R,1863,R,1863,R,1863,R,1089,R,1089,R,1089,R,1089,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419332,24,47.0201,A,.,A,.,R,300,1,R,9,R,36,R,900,R,36,R,2580,R,2580,R,2690,R,2810,R,166,R,166,R,191,R,191,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7164,R,8424,R,9657,R,5670,R,1935,R,1665,R,4995,R,2268,R,1935,R,1665,R,4995,R,2268,12.0401,R,8938,R,515,R,1250,1,R,13,46.0504,R,3630,R,250,R,80,1,R,1,48.0503,R,2845,R,566,R,300,1,R,9,48.0501,R,6580,R,566,R,900,1,R,9,47.0604,R,6745,R,636,R,900,1,R,9
419411,2,51.3501,A,.,A,.,R,750,1,R,8,R,32,R,900,R,30,R,15940,R,11665,R,11685,R,11685,R,1035,R,1405,R,1345,R,1345,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8000,R,8312,R,8680,R,8800,R,4104,R,2000,R,2200,R,2280,R,4104,R,1880,R,2000,R,2080,51.3501,R,15488,R,1553,R,1000,1,R,10,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419420,19,51.3901,A,.,A,.,R,1350,1,R,12,R,48,R,900,R,36,R,4080,R,4466,R,4642,R,4802,R,1602,R,1679,R,1857,R,1611,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13200,R,14400,R,15000,R,15000,R,3000,R,3000,R,3000,R,3000,R,3000,R,3000,R,3000,R,3000,51.0601,R,3270,R,517,R,1080,1,R,22,50.0409,R,3140,R,550,R,1080,1,R,22,46.0503,R,3267,R,2244,R,1080,1,R,22,48.0508,R,3140,R,883,R,1080,1,R,22,46.0302,R,3619,R,149,R,1080,1,R,22
419484,1,51.3901,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,30,R,12250,R,13850,R,13850,R,14560,R,700,R,920,R,824,R,900,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14640,R,16752,R,13440,R,16128,R,3000,R,3000,R,3000,R,3000,R,3000,R,3000,R,3000,R,3000,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419633,4,12.0401,A,.,A,.,R,1500,1,R,13,R,50,R,900,R,30,R,8915,R,8915,R,8915,R,9815,R,835,R,835,R,835,R,835,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10100,R,10538,R,11013,R,11013,R,11050,R,7188,R,8538,R,8538,R,5100,R,5313,R,5550,R,5550,12.0409,R,6115,R,660,R,750,1,R,8,12.041,R,3645,R,525,R,600,1,R,6,12.0413,R,4380,R,445,R,750,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
419660,9,12.0401,A,.,A,.,R,1200,1,R,12,R,48,R,900,R,30,R,14017,R,14017,R,14017,R,16111,R,1537,R,1537,R,1537,R,1537,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12204,R,12324,R,12732,R,12660,R,6732,R,6792,R,7020,R,10356,R,4428,R,4464,R,4608,R,7344,12.0402,R,16111,R,1537,R,1200,1,R,12,12.0409,R,12991,R,849,R,900,1,R,9,51.3501,R,13086,R,914,R,1050,1,R,10,12.041,R,1125,R,275,R,240,1,R,3,51.3501,R,9584,R,339,R,754,1,R,7
420103,8,51.3501,A,.,A,.,R,768,1,R,8,R,30,R,900,R,30,R,12072,R,12122,R,12473,R,12593,R,871,R,871,R,871,R,870,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7568,R,7793,R,8250,R,9000,R,1710,R,1770,R,1875,R,1950,R,1710,R,1770,R,1838,R,1913,12.0409,R,5322,R,1193,R,300,1,R,5,12.0409,R,10265,R,1756,R,620,1,R,10,51.3501,R,16697,R,1040,R,1009,1,R,18,12.0409,R,17636,R,1933,R,976,1,R,15,51.3501,R,23372,R,2502,R,1293,1,R,18
420130,2,51.1105,A,.,A,.,R,1560,1,R,15,R,60,R,900,R,36,R,24990,R,24990,R,24990,R,24990,R,1740,R,1740,R,1740,R,1740,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14025,R,15405,R,15915,R,16395,R,5925,R,6240,R,8775,R,9045,R,6180,R,6240,R,5760,R,5940,51.0801,R,15715,R,1245,R,900,1,R,9,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
420194,4,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,30,R,14525,R,14053,R,11987,R,11987,R,2250,R,2363,R,2363,R,2363,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6000,R,7200,R,6000,R,6000,R,3000,R,3000,R,3000,R,3000,R,1476,R,1476,R,1476,R,1476,12.0413,R,7650,R,2000,R,750,1,R,11,12.0408,R,7500,R,2000,R,750,1,R,11,12.041,R,6500,R,2000,R,600,1,R,9,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
420200,3,12.0401,A,.,A,.,R,1600,1,R,11,R,43,R,976,R,26,R,13100,R,13100,R,13400,R,13400,R,1900,R,1900,R,2000,R,2000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6493,R,6493,R,8503,R,8794,R,2903,R,2903,R,4193,R,4343,R,2903,R,2903,R,4193,R,4343,12.0414,R,11100,R,800,R,1200,1,R,8,12.0409,R,6100,R,800,R,800,1,R,4,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
420255,2,46.0302,A,.,A,.,R,1020,1,R,13,R,52,R,900,R,45,R,7088,R,7088,R,7228,R,7238,R,1100,R,1100,R,1100,R,1100,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4550,R,4550,R,4550,R,4550,R,845,R,845,R,845,R,845,R,845,R,845,R,845,R,845,15.0501,R,7138,R,1100,R,1000,1,R,13,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
420343,5,47.0604,A,.,A,.,R,60,2,R,13,R,52,R,24,R,32,R,26795,R,28079,R,28421,R,29276,R,775,R,900,R,945,R,945,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13351,R,13351,R,13494,R,14105,R,7371,R,7358,R,7449,R,7787,R,4849,R,4836,R,4901,R,5135,15.0501,R,25300,R,870,R,57,2,R,12,47.0604,R,31486,R,945,R,63,2,R,16,46.0302,R,21720,R,1425,R,42,2,R,13,47.0604,R,13854,R,945,R,30,2,R,7,-2,A,.,A,.,A,.,-2,A,.
420370,7,51.0716,A,.,A,.,R,36,2,R,11,R,42,R,36,R,36,R,15995,R,15995,R,16995,R,16995,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12254,R,12254,R,12254,R,12254,R,2310,R,2310,R,2520,R,2310,R,1155,R,1155,R,1155,R,1155,11.0101,R,13745,R,0,R,29,2,R,6,51.0801,R,16945,R,0,R,42,2,R,11,52.0901,R,12945,R,0,R,30,2,R,6,11.0101,R,16245,R,0,R,36,2,R,9,52.0302,R,16245,R,0,R,36,2,R,9
420459,14,51.3902,A,.,A,.,R,1050,1,R,12,R,48,R,900,R,26,R,1332,R,1819,R,1969,R,1750,R,745,R,745,R,595,R,595,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,9792,R,11064,R,11640,R,11616,R,3000,R,3420,R,3540,R,4692,R,2640,R,2964,R,2988,R,4416,11.0101,R,1600,R,200,R,1050,1,R,12,12.0401,R,1600,R,600,R,1050,1,R,12,47.0604,R,1600,R,200,R,1050,1,R,12,52.0201,R,1600,R,200,R,1050,1,R,12,12.05,R,1600,R,500,R,1050,1,R,12
420468,7,47.0607,A,.,A,.,R,1910,1,R,17,R,66,R,900,R,30,R,25675,R,27075,R,27975,R,28800,R,1570,R,150,R,150,R,150,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,15098,R,27753,R,28727,R,29403,R,12342,R,28875,R,31730,R,31730,R,12342,R,22424,R,23480,R,23480,51.091,R,39499,R,1550,R,2800,1,R,24,47.0604,R,14999,R,1250,R,1477,1,R,18,51.0909,R,16999,R,916,R,1200,1,R,12,12.0401,R,9799,R,365,R,1000,1,R,12,12.0409,R,8729,R,150,R,600,1,R,6
420608,2,12.0401,A,.,A,.,R,1600,1,R,14,R,56,R,900,R,52,R,18450,R,18450,R,18450,R,21350,R,2800,R,2800,R,2800,R,2800,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,16898,R,16898,R,17528,R,17878,R,6314,R,6314,R,6482,R,6594,R,6510,R,6510,R,6650,R,6776,12.0414,R,10995,R,1295,R,600,1,R,9,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
420981,4,23.0101,A,.,A,.,R,600,1,R,8,R,30,R,1040,R,52,R,3600,R,3600,R,3714,R,3714,R,150,R,150,R,150,R,150,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7883,R,7883,R,7883,R,7883,R,1875,R,1875,R,1875,R,1875,R,1875,R,1875,R,1875,R,1875,51.071,R,19298,R,150,R,1500,1,R,15,52.0302,R,19298,R,150,R,1500,1,R,15,52.0301,R,19298,R,150,R,1500,1,R,15,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
421540,9,51.3901,A,.,A,.,R,1463,1,R,12,R,48,R,1050,R,36,R,2639,R,2635,R,3000,R,3044,R,1554,R,1679,R,2850,R,2103,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,10944,R,11064,R,11460,R,11424,R,8604,R,9048,R,9000,R,9000,R,4056,R,4272,R,4260,R,4392,47.0604,R,1838,R,150,R,1050,1,R,10,48.0508,R,1838,R,150,R,1050,1,R,10,46.0201,R,1838,R,150,R,1050,1,R,10,47.0201,R,1838,R,150,R,1050,1,R,10,51.0909,R,2537,R,2078,R,1200,1,R,11
421559,12,51.3901,A,.,A,.,R,1463,1,R,15,R,60,R,1050,R,26,R,2639,R,2635,R,3000,R,3044,R,1554,R,1681,R,2580,R,2103,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13680,R,13830,R,14325,R,14280,R,10755,R,11310,R,11250,R,11250,R,5070,R,5340,R,5325,R,5490,47.0604,R,1838,R,150,R,1050,1,R,10,46.0401,R,1838,R,150,R,1050,1,R,10,46.0201,R,1838,R,150,R,1050,1,R,10,52.0401,R,1838,R,150,R,1050,1,R,10,51.071,R,1838,R,150,R,1050,1,R,10
421586,4,12.0503,A,.,A,.,R,42,2,R,13,R,52,R,42,R,52,R,10850,R,10000,R,10140,R,10275,R,725,R,725,R,600,R,650,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5200,R,5200,R,5200,R,5200,R,1170,R,1365,R,1365,R,1625,R,650,R,650,R,650,R,650,12.0402,R,7655,R,450,R,1080,1,R,12,12.0401,R,7655,R,450,R,1080,1,R,12,52.0401,R,8730,R,450,R,35,2,R,12,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
421610,2,12.0401,A,.,A,.,R,1600,1,R,11,R,42,R,1040,R,32,R,8100,R,7900,R,10650,R,10400,R,650,R,850,R,1350,R,1350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7266,R,7266,R,7266,R,7266,R,2625,R,2625,R,2625,R,2625,R,2205,R,2205,R,2205,R,2205,12.041,R,1950,R,500,R,300,1,R,3,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
421665,3,12.0401,A,.,A,.,R,1600,1,R,14,R,57,R,900,R,30,R,7875,R,7875,R,8475,R,8475,R,1125,R,1193,R,1309,R,1235,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5472,R,7496,R,13979,R,16801,R,4831,R,9790,R,10046,R,13124,R,4831,R,7082,R,11756,R,11243,12.0413,R,3015,R,315,R,600,1,R,5,12.041,R,3015,R,985,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
421717,3,51.9999,A,.,A,.,R,900,1,R,8,R,30,R,900,R,30,R,6044,R,6044,R,6044,R,6044,R,640,R,640,R,640,R,640,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,4583,R,4583,R,4583,R,4583,R,750,R,750,R,750,R,750,R,1125,R,1125,R,1125,R,1125,51.0904,R,5180,R,1000,R,900,1,R,12,52.0401,R,5584,R,396,R,900,1,R,8,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
421771,2,12.0401,A,.,A,.,R,1500,1,R,12,R,48,R,900,R,30,R,15200,R,15700,R,16300,R,17000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,18300,R,12708,R,13260,R,12660,R,1596,R,2040,R,2040,R,3912,R,1680,R,1680,R,1680,R,1680,12.0413,R,4550,A,.,R,600,1,R,5,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.,-2,A,.,A,.,A,.,-2,A,.
421896,14,48.0501,A,.,A,.,R,900,1,R,9,R,36,R,900,R,36,R,5269,R,5269,R,5448,R,6510,R,888,R,888,R,888,R,888,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2502,R,3465,R,3465,R,3465,R,1665,R,1188,R,1188,R,1188,R,1665,R,1188,R,1188,R,1188,12.0501,R,6484,R,888,R,900,1,R,9,12.0503,R,8183,R,888,R,1125,1,R,14,50.0406,R,6426,R,888,R,900,1,R,9,50.0407,R,8520,R,888,R,1200,1,R,12,43.9999,R,4270,R,888,R,600,1,R,8
